StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ProlificID,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_7,RNUM,University,Fact,MakeSense,Recap,CompCheck2,NonEnt_TG,Ent_TG,Q14,Q50,Competence_attn_chec,Puzzle_NonEnt,Puzzle_Ent,Jewish people tend to complain a lot.,Jewish people are often very rude.,"All things considered, Jewish people are untrustworthy.",Jewish people can be sneaky.,"When they feel slighted, Jewish people will be vengeful.",Jewish people tend to influence the media.,Jewish people tend to be good with money.,"When it comes to education, Jewish people tend to be overachievers.","On the whole, Jewish people are loyal to Israel.",SASS Warmth Score,SASS Competence Score,SASS Score,"In setting priorities, we must consider all groups",We should NOT push for group equality,Group equality should be our ideal,Superior groups should dominate inferior groups,SDO Score,Q138,Q139,Q140,Q141,Q142,Q143,RWA Score,Q160,Q161,Q162,Q163,Q164,Entitativity,Israel_Comfort,Israel_Exist,Israel_Defend,Israel_Influence,Israel_Media,Israel_Nazis,AZAs,"""When we think about the world, it comes down to the oppressor vs the oppressed.""",Political Ideology,Condition,Race_1,Latinx,party,party_4_TEXT,partycloser,Gender,Gender_4_TEXT,ASAB,Puzzle_NonEnt,Puzzle_Ent,Puzzle_All,NonEnt_TG,Ent_TG,TG_All,Christian,Fact,,,,,,9
12/22/24 18:40,12/22/24 18:52,0,*******,100,738,1,12/22/24 18:52,R_1qlMsFPR0S00vQG,*******,*******,*******,*******,*******,*******,anonymous,EN,67252f59aafd74848a310025,1,1,1,1,1,1,,,,,,,5114,Kennesaw State,I'm a STEM major,1,,1,,0.6,1,,1,,3,2,1,1,3,2,2,4,4,5,11,13,24,3,1,1,1,6,3,4,6,5,6,6,30,5,7,7,7,7,33,3,3,3,4,4,4,21,5,3,Entitative,Black/African,No,Democrat,,Democratic,Woman,,Female,,3,3,,0.6,0.6,,I'm a STEM major,,,,,,
12/22/24 18:42,12/22/24 18:52,0,*******,100,618,1,12/22/24 18:52,R_7qfMWlQeKEQFMu6,*******,*******,*******,*******,*******,*******,anonymous,EN,6754afdc7e8e0d0795abbaff,1,1,1,1,1,1,,,,,,,4465,UNCW,I am a nursing major.,1,,1,,0.6,1,,1,,2,0,0,0,0,0,2,4,1,2,2,7,9,3,1,1,1,6,8,2,1,1,5,7,24,4,3,5,2,3,17,3,2,2,3,2,3,15,5,5,Entitative,White/European,No,Independent,,Republican,Woman,,Female,,2,2,,0.6,0.6,,I am a nursing major.,,,,,,
12/22/24 18:43,12/22/24 18:53,0,*******,100,613,1,12/22/24 18:53,R_7fCd0OiDj0ttaew,*******,*******,*******,*******,*******,*******,anonymous,EN,65a29cdffc75f965e7fbcdc7,1,1,1,1,1,1,,,,,,,8231,Los Angeles City College,I just returned to college last semester after over a decade since I last went.,1,,1,,1,1,,1,,2,1,1,0,0,1,2,1,3,1,5,5,10,1,1,1,1,4,3,2,1,2,2,2,12,2,2,3,4,3,14,2,2,1,2,3,2,12,3,2,Entitative,White/European,No,Democrat,,Democratic,Man,,Male,,2,2,,1,1,,I just returned to college last semester after over a decade since I last went.,,,,,,
12/22/24 18:32,12/22/24 18:54,0,*******,100,1302,1,12/22/24 18:54,R_5gXvfTN1NVg2KGt,*******,*******,*******,*******,*******,*******,anonymous,EN,675675770dbc8c098596f973,1,1,1,1,1,1,,,,,,,6120,UNF,"I love to read, swim, skate, and travel. I hope to write a novel one day. ",1,,1,,0.4,1,,1,,4,3,3,3,3,3,4,3,3,3,19,9,28,1,1,1,1,4,1,5,4,3,5,5,23,5,6,5,5,4,25,3,5,4,5,5,5,27,7,3,Entitative,Black/African,No,Independent,,Democratic,Woman,,Female,,4,4,,0.4,0.4,,"I love to read, swim, skate, and travel. I hope to write a novel one day. ",,,,,,
12/22/24 18:47,12/22/24 18:55,0,*******,100,429,1,12/22/24 18:55,R_62RhAwKRY1IRodx,*******,*******,*******,*******,*******,*******,anonymous,EN,63b6d50c4c561a697ec2d22d,1,1,1,1,1,1,,,,,,,7458,UTC,I am a huge cat person ,1,,1,,0.8,2,1,1,,3,1,1,1,1,1,4,3,1,4,9,8,17,4,2,2,2,10,4,2,1,1,5,7,20,4,6,6,6,4,26,2,2,3,3,3,3,16,6,5,Entitative,White/European,No,Independent,,Republican,Woman,,Female,,3,3,,0.8,0.8,,I am a huge cat person ,,,,,,
12/22/24 18:47,12/22/24 18:55,0,*******,100,479,1,12/22/24 18:55,R_7lLauAvyvnOuy6r,*******,*******,*******,*******,*******,*******,anonymous,EN,5cfb459229a6c2001764e10d,1,1,1,1,1,1,,,,,,,1476,"California State University, Northridge",I have a pet cat,1,,1,,1,1,,1,,3,3,3,2,3,3,3,3,3,2,17,8,25,1,1,1,1,4,2,1,1,1,2,1,8,2,4,6,5,4,21,3,3,3,5,4,5,23,7,1,Entitative,White/European,Yes,Independent,,Democratic,Man,,Male,,3,3,,1,1,,I have a pet cat,,,,,,
12/22/24 18:37,12/22/24 18:56,0,*******,100,1179,1,12/22/24 18:56,R_7hEjpBCQDNPihtF,*******,*******,*******,*******,*******,*******,anonymous,EN,6718ca8c5f6aa8ead1410886,1,1,1,1,1,1,,,,,,,8439,Home and There,The greatest of all,1,,1,,0.6,1,,1,,3,3,4,1,2,2,4,3,4,5,16,12,28,3,3,2,3,11,5,7,8,7,5,5,37,4,5,5,4,5,23,3,2,1,3,4,3,16,6,6,Entitative,White/European,No,Republican,,Republican,Woman,,Female,,3,3,,0.6,0.6,,The greatest of all,,,,,,
12/22/24 18:40,12/22/24 18:56,0,*******,100,992,1,12/22/24 18:56,R_1C8JPt5huj0ciFr,*******,*******,*******,*******,*******,*******,anonymous,EN,67103fab90f232f5d3e1e2ae,1,1,1,1,1,1,,,,,,,3073,American intercontinental university,Recently learned I've been living with untreated adhd,1,,1,,1,1,,1,,4,1,1,0,1,2,1,4,4,4,6,12,18,1,1,1,1,4,5,1,1,5,1,1,14,3,3,5,5,5,21,2,2,2,3,2,3,14,4,3,Entitative,White/European,No,Independent,,Democratic,Woman,,Female,,4,4,,1,1,,Recently learned I've been living with untreated adhd,,,,,,
12/22/24 18:48,12/22/24 18:59,0,*******,100,633,1,12/22/24 18:59,R_7IaTDW9LKKJ8eIk,*******,*******,*******,*******,*******,*******,anonymous,EN,672aea5a3efac5a78f66707a,1,1,1,1,1,1,,,,,,,5340,Carthage College,I'm agnostic.,1,,1,,1,1,,1,,5,0,0,0,0,0,0,3,3,4,0,10,10,1,1,1,1,4,3,6,4,3,3,7,26,4,4,4,5,4,21,3,2,2,3,2,4,16,6,3,Entitative,White/European,No,Independent,,Democratic,Woman,,Female,,5,5,,1,1,,I'm agnostic.,,,,,,
12/22/24 18:41,12/22/24 18:59,0,*******,100,1111,1,12/22/24 18:59,R_6FILLvgBpa5mZjT,*******,*******,*******,*******,*******,*******,anonymous,EN,6150cce0c62a1423bf29fc52,1,1,1,1,1,1,,,,,,,3687,University of West Florida ,I love spending time outdoors in nature. ,1,,1,,1,1,,1,,3,0,0,0,1,0,0,3,2,3,1,8,9,1,1,1,1,4,8,6,2,2,7,5,30,4,5,2,7,7,25,1,2,2,1,1,2,9,3,1,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,3,3,,1,1,,I love spending time outdoors in nature. ,,,,,,
12/22/24 18:50,12/22/24 19:00,0,*******,100,606,1,12/22/24 19:00,R_3VQhQUG9a6SNPDX,*******,*******,*******,*******,*******,*******,anonymous,EN,6646ee4c741a4659955a681e,1,1,1,1,1,1,,,,,,,8474,Indiana University,South Asian,1,,1,,0.6,1,,1,,2,0,0,0,0,0,1,5,5,4,1,14,15,1,1,1,1,4,1,9,1,5,9,7,32,6,6,6,7,7,32,1,1,2,1,1,3,9,6,5,Entitative,Asian,No,Republican,,Republican,Man,,Male,,2,2,,0.6,0.6,,South Asian,,,,,,
12/22/24 18:51,12/22/24 19:02,0,*******,100,645,1,12/22/24 19:02,R_6LcN9mcGjtd8b73,*******,*******,*******,*******,*******,*******,anonymous,EN,673116a95ce1b6edccd95602,1,1,1,1,1,1,,,,,,,3164,Plymouth State University,I am a senior.,1,,1,,0.6,1,,1,,4,1,0,0,0,0,4,5,3,4,5,12,17,1,1,1,1,4,5,1,3,5,5,6,25,4,6,4,5,6,25,2,2,2,3,2,3,14,4,4,Entitative,White/European,No,Independent,,Republican,Woman,,Female,,4,4,,0.6,0.6,,I am a senior.,,,,,,
12/22/24 18:35,12/22/24 19:03,0,*******,100,1667,1,12/22/24 19:03,R_6n8WTVu7ZOpXeMv,*******,*******,*******,*******,*******,*******,anonymous,EN,672ede539bd39a8deecc501d,1,1,1,1,1,1,,,,,,,6947,Drake,I eat pinapple on pizza ,1,,1,,0.6,1,,1,,3,0,0,0,0,0,0,3,0,3,0,6,6,1,1,1,1,4,1,1,1,1,1,1,6,4,4,4,3,3,18,4,3,3,3,1,4,18,3,1,Entitative,White/European,Yes,Democrat,,Democratic,Man,,Male,,3,3,,0.6,0.6,,I eat pinapple on pizza ,,,,,,
12/22/24 18:51,12/22/24 19:04,0,*******,100,740,1,12/22/24 19:04,R_7Cpu3BcDYgbALew,*******,*******,*******,*******,*******,*******,anonymous,EN,60bec2aeb32067ea868876ec,1,1,1,1,1,1,,,,,,,1155,Wake Tech Community College,I am a woman,1,,1,,0.6,1,,1,,3,0,1,1,1,1,1,4,3,3,5,10,15,1,1,1,1,4,9,9,9,8,9,9,53,5,6,6,5,7,29,3,2,3,3,2,3,16,5,2,Entitative,Black/African,No,Democrat,,Democratic,Woman,,Female,,3,3,,0.6,0.6,,I am a woman,,,,,,
12/22/24 18:47,12/22/24 19:04,0,*******,100,1043,1,12/22/24 19:04,R_168RhP3B2wX2i25,*******,*******,*******,*******,*******,*******,anonymous,EN,663504427a80464a7557c2a7,1,1,1,1,1,1,,,,,,,2505,university of georgia,I like gardening,1,,1,,1,1,,1,,4,1,1,1,1,1,4,4,4,4,9,12,21,1,1,1,1,4,5,1,5,3,1,8,23,5,5,6,5,6,27,3,2,1,3,3,3,15,6,2,Entitative,Black/African,No,Democrat,,Democratic,Woman,,Female,,4,4,,1,1,,I like gardening,,,,,,
12/22/24 18:52,12/22/24 19:05,0,*******,100,765,1,12/22/24 19:05,R_3645BMzBB67RX7Z,*******,*******,*******,*******,*******,*******,anonymous,EN,66c8ac7da0e6e729c2c90d2d,1,1,1,1,1,1,,,,,,,5643,Utsa,I’m a top 10% chess player.,1,,1,,0.6,1,,1,,3,1,1,1,1,1,1,3,3,4,6,10,16,2,2,2,1,7,4,2,1,2,3,3,15,4,5,3,4,4,20,2,2,2,3,2,4,15,4,3,Entitative,White/European,No,Democrat,,Democratic,Man,,Male,,3,3,,0.6,0.6,,I’m a top 10% chess player.,,,,,,
12/22/24 18:57,12/22/24 19:06,0,*******,100,496,1,12/22/24 19:06,R_6NXd287rHva1HVv,*******,*******,*******,*******,*******,*******,anonymous,EN,67537f5a035398beef5894bf,1,1,1,1,1,1,,,,,,,1209,Florida Atlantic University,I am pretty introverted.,1,,1,,0,1,,1,,1,1,1,1,2,2,2,3,3,3,9,9,18,1,1,3,1,6,3,3,1,2,4,3,16,2,6,5,4,4,21,2,3,2,3,3,2,15,2,3,Entitative,White/European,Yes,Independent,,Democratic,Man,,Male,,1,1,,0,0,,I am pretty introverted.,,,,,,
12/22/24 18:58,12/22/24 19:06,0,*******,100,471,1,12/22/24 19:06,R_7u86fG1Y9ZM8ShX,*******,*******,*******,*******,*******,*******,anonymous,EN,66d63a7d57ca2076851f1378,,,,,,1,1,1,1,1,1,1,9732,University of phoenix ,I made the deans list.,1,,1,,0.2,1,,1,,1,0,0,0,0,0,5,5,5,5,5,15,20,1,1,1,1,4,5,9,5,9,5,9,42,7,7,7,7,7,35,1,1,1,1,1,1,6,7,7,Entitative,White/European,No,Independent,,Republican,Woman,,Female,,1,1,,0.2,0.2,,I made the deans list.,,,,,,
12/22/24 18:59,12/22/24 19:08,0,*******,100,527,1,12/22/24 19:08,R_5ESuxMMd3eE0hmj,*******,*******,*******,*******,*******,*******,anonymous,EN,6109482350367148ce0aa834,1,1,1,1,1,1,,,,,,,9452,UAGC,I love tattoos and piercings.,1,,1,,1,1,,1,,4,3,2,2,3,3,2,3,3,3,15,9,24,2,3,2,2,9,1,1,1,1,3,1,8,1,3,4,4,4,16,1,3,1,1,3,2,11,7,2,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,4,4,,1,1,,I love tattoos and piercings.,,,,,,
12/22/24 18:50,12/22/24 19:09,0,*******,100,1123,1,12/22/24 19:09,R_7HoYg6F5wZHYeoR,*******,*******,*******,*******,*******,*******,anonymous,EN,6728cf96c727b2ab8c2c63dd,1,1,1,1,1,1,,,,,,,2608,University of Miami,I am passionate about sustainability and enjoy finding ways to minimize my environmental footprint.,1,,1,,0.4,1,,1,,3,2,0,1,2,1,1,3,3,0,7,6,13,2,2,2,4,10,2,8,9,5,9,6,39,4,5,6,5,6,26,2,2,1,2,4,3,14,6,1,Entitative,Black/African,No,Republican,,Republican,Man,,Male,,3,3,,0.4,0.4,,I am passionate about sustainability and enjoy finding ways to minimize my environmental footprint.,,,,,,
12/22/24 19:03,12/22/24 19:11,0,*******,100,496,1,12/22/24 19:11,R_7NX9ElqUio9mUEL,*******,*******,*******,*******,*******,*******,anonymous,EN,6111fd597df1bf5878b5f2b7,1,1,1,1,1,1,,,,,,,8270,Bradley ,I am a first generation college student who is Mexican American.,1,,1,,0.4,1,,1,,3,2,1,1,0,1,3,2,3,2,8,7,15,1,1,1,3,6,3,6,1,3,5,5,23,5,5,3,5,5,23,1,2,3,4,3,4,17,5,2,Entitative,White/European,Yes,Democrat,,Democratic,Woman,,Female,,3,3,,0.4,0.4,,I am a first generation college student who is Mexican American.,,,,,,
12/22/24 18:58,12/22/24 19:12,0,*******,100,840,1,12/22/24 19:12,R_6QcjXaDzvpV8FtS,*******,*******,*******,*******,*******,*******,anonymous,EN,673e17a0a6774ddd5b1d7796,1,1,1,1,1,1,,,,,,,7724,Harding,I am a follower of Jesus,1,,1,,1,1,,1,,3,2,2,0,3,1,3,3,3,1,11,7,18,2,4,4,1,11,3,2,8,9,6,3,31,5,2,2,3,2,14,1,2,2,4,4,4,17,2,3,Entitative,White/European,No,Independent,,Democratic,Man,,Male,,3,3,,1,1,1,I am a follower of Jesus,,,,,,
12/22/24 19:03,12/22/24 19:13,0,*******,100,638,1,12/22/24 19:13,R_15iyvMzs5jPqDnz,*******,*******,*******,*******,*******,*******,anonymous,EN,673cfcac1e9b3f1bdcbe9565,1,1,1,1,1,1,,,,,,,673cfcac1e9b3f1bdcbe9565,ACU,I'm a mom,1,,1,,1,1,,1,,3,2,0,1,3,3,2,4,3,3,11,10,21,1,1,1,1,4,1,5,9,7,9,9,40,1,3,7,7,4,22,3,3,3,3,3,3,18,4,7,Entitative,White/European,No,Republican,,Republican,Woman,,Female,,3,3,,1,1,,I'm a mom,,,,,,
12/22/24 18:21,12/22/24 19:14,0,*******,100,3153,1,12/22/24 19:14,R_7HncTHRtMLcO1d4,*******,*******,*******,*******,*******,*******,anonymous,EN,58adfc6e7cf56d0001f931a2,1,1,1,1,1,1,,,,,,,5700,Rutgers University,I have designed two game in my life,1,,1,,0.6,1,,1,,3,2,2,2,2,2,0,2,2,1,10,5,15,1,1,1,1,4,3,1,1,5,8,1,19,4,2,1,3,2,12,4,3,4,3,1,5,20,1,1,Entitative,Black/African,No,Democrat,,Democratic,Man,,Male,,3,3,,0.6,0.6,,I have designed two game in my life,,,,,,
12/22/24 19:04,12/22/24 19:14,0,*******,100,625,1,12/22/24 19:14,R_1TjxZgnjX7DvASl,*******,*******,*******,*******,*******,*******,anonymous,EN,6470a5eff2f118fd3e0385d5,1,1,1,1,1,1,,,,,,,3374,Iowa Central,I am a mom of 3,1,,1,,1,1,,1,,4,1,0,3,4,3,3,3,2,3,14,8,22,1,1,1,1,4,2,5,1,1,5,6,20,1,7,7,7,4,26,5,1,1,1,3,5,16,7,1,Entitative,Black/African,No,Democrat,,Democratic,Woman,,Female,,4,4,,1,1,,I am a mom of 3,,,,,,
12/22/24 18:47,12/22/24 19:16,0,*******,100,1727,1,12/22/24 19:16,R_3tTVGhMXxQaSzbH,*******,*******,*******,*******,*******,*******,anonymous,EN,67144598c9dfaeca4eef18e0,1,1,1,1,1,1,,,,,,,2600,University of New Orleans, I love arts and painting,1,,1,,1,1,,1,,4,1,1,1,2,4,2,4,2,5,11,11,22,1,1,1,1,4,7,6,5,4,1,7,30,5,6,6,6,6,29,2,1,1,2,1,3,10,6,6,Entitative,Black/African,No,Republican,,Republican,Woman,,Female,,4,4,,1,1,, I love arts and painting,,,,,,
12/22/24 18:53,12/22/24 19:17,0,*******,100,1397,1,12/22/24 19:17,R_1ohTuwINrfDvg0f,*******,*******,*******,*******,*******,*******,anonymous,EN,663e8976e0a32a475e8f349b,1,1,1,1,1,1,,,,,,,4258,Fayetteville State University ,Female ,1,,1,,1,1,,1,,4,0,0,0,0,0,2,5,5,3,2,13,15,1,1,1,1,4,9,9,9,5,9,9,50,7,5,7,7,7,33,2,1,1,1,1,3,9,5,3,Entitative,Black/African,No,Democrat,,Democratic,Woman,,Female,,4,4,,1,1,,Female ,,,,,,
12/22/24 19:01,12/22/24 19:17,0,*******,100,917,1,12/22/24 19:17,R_5nIYttuj9idBOdO,*******,*******,*******,*******,*******,*******,anonymous,EN,67025e6f8c9101720fd925df,1,1,1,1,1,1,,,,,,,3456,Strayer University ,I love helping people ,1,,1,,0.4,1,,1,,3,1,1,0,1,1,1,5,4,4,5,13,18,1,1,2,2,6,9,6,6,6,6,6,39,1,5,4,5,4,19,1,1,1,1,1,2,7,3,3,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,3,3,,0.4,0.4,,I love helping people ,,,,,,
12/22/24 19:10,12/22/24 19:17,0,*******,100,448,1,12/22/24 19:17,R_6dLF6cjBNoyhN1E,*******,*******,*******,*******,*******,*******,anonymous,EN,65f647c74af96460db093800,1,1,1,1,1,1,,,,,,,4569,Binghamton University ,I am a woman in business ,1,,1,,1,1,,1,,3,1,1,1,3,2,1,4,4,3,9,11,20,1,1,1,1,4,1,1,1,,5,5,13,3,5,6,6,5,25,4,2,3,4,3,2,18,6,2,Entitative,White/European,No,Independent,,Democratic,Woman,,Female,,3,3,,1,1,,I am a woman in business ,,,,,,
12/22/24 19:04,12/22/24 19:19,0,*******,100,894,1,12/22/24 19:19,R_1aEkYLghujZm0MN,*******,*******,*******,*******,*******,*******,anonymous,EN,67042528d69c99fa1f338f77,1,1,1,1,1,1,,,,,,,4990,Boston College,I'm a 3rd year veterinary student. ,1,,1,,1,1,,1,,3,3,3,2,3,3,3,4,3,3,17,10,27,3,2,2,3,10,2,7,3,1,5,7,25,5,6,5,6,5,27,2,2,3,3,3,3,16,4,5,Entitative,White/European,No,Independent,,Republican,Man,,Male,,3,3,,1,1,,I'm a 3rd year veterinary student. ,,,,,,
12/22/24 19:09,12/22/24 19:19,0,*******,100,598,1,12/22/24 19:19,R_5ANi9Mzt311RbMl,*******,*******,*******,*******,*******,*******,anonymous,EN,6655e7e5c761cfc848f0cac3,1,1,1,1,1,1,,,,,,,5677,Purdue,violinist,1,,1,,0.4,1,,1,,2,1,1,1,1,2,2,3,1,4,8,8,16,2,2,2,1,7,4,3,3,5,6,7,28,3,3,5,4,5,20,3,2,2,3,2,3,15,5,4,Entitative,White/European,No,Independent,,Democratic,Man,,Male,,2,2,,0.4,0.4,,violinist,,,,,,
12/22/24 19:14,12/22/24 19:21,0,*******,100,426,1,12/22/24 19:21,R_7oZXqJfO2EIhEWJ,*******,*******,*******,*******,*******,*******,anonymous,EN,671009b684662430d4c6c088,1,1,1,1,1,1,,,,,,,8546,University of Pittsburgh,I am transgender,1,,1,,0.8,1,,1,,4,0,0,0,0,1,4,3,4,1,5,8,13,2,1,1,1,5,2,1,1,1,2,1,8,4,4,6,5,4,23,5,4,5,5,4,5,28,6,1,Entitative,White/European,No,Independent,,Democratic,Nonbinary,,Female,,4,4,,0.8,0.8,,I am transgender,,,,,,
12/22/24 19:11,12/22/24 19:23,0,*******,100,711,1,12/22/24 19:23,R_1fnIQGvd5tbsFFf,*******,*******,*******,*******,*******,*******,anonymous,EN,66439c0c635f121073ce22a9,1,1,1,1,1,1,,,,,,,6967,"University of Nevada, Las Vegas",I am an accounting major ,1,,1,,0.8,1,,1,,3,2,1,2,3,3,3,5,3,4,14,12,26,2,2,2,3,9,4,6,1,1,5,8,25,5,6,6,6,6,29,4,3,3,4,4,4,22,5,2,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,3,3,,0.8,0.8,,I am an accounting major ,,,,,,
12/22/24 19:13,12/22/24 19:23,0,*******,100,647,1,12/22/24 19:23,R_7qO8fz3TTTJ0qO8,*******,*******,*******,*******,*******,*******,anonymous,EN,5e69987e0873d600084bc920,1,1,1,1,1,1,,,,,,,4996,Penn Foster,I am a devoted dog mom,1,,1,,0.2,1,,1,,3,1,3,1,1,1,1,3,3,3,8,9,17,1,1,1,1,4,3,3,1,1,2,5,15,4,5,5,5,4,23,2,2,2,2,4,3,15,5,5,Entitative,White/European,No,Independent,,Republican,Woman,,Female,,3,3,,0.2,0.2,,I am a devoted dog mom,,,,,,
12/22/24 19:17,12/22/24 19:27,0,*******,100,572,1,12/22/24 19:27,R_1I9AVz3WO94MDwl,*******,*******,*******,*******,*******,*******,anonymous,EN,65ce5f67935f026846d90fad,1,1,1,1,1,1,,,,,,,7591,University of Rochester,I enjoy crafting,1,,1,,1,1,,1,,4,2,2,1,2,2,3,3,3,3,12,9,21,2,2,2,1,7,3,3,1,2,3,5,17,3,5,4,3,4,19,4,2,3,3,3,4,19,5,2,Entitative,Asian,No,Independent,,Democratic,Woman,,Female,,4,4,,1,1,,I enjoy crafting,,,,,,
12/22/24 19:23,12/22/24 19:31,0,*******,100,508,1,12/22/24 19:31,R_5iI7YCgSVtaLORA,*******,*******,*******,*******,*******,*******,anonymous,EN,671d855d4bb11257ce4bd65e,1,1,1,1,1,1,,,,,,,3655,CSU Sacramento,I am a pharmacy technician.,1,,1,,1,1,,1,,2,2,3,1,3,3,1,4,1,2,13,7,20,1,1,1,1,4,3,8,1,1,7,7,27,6,5,4,4,5,24,4,2,3,4,3,4,20,5,4,Entitative,Asian,No,Independent,,Democratic,Woman,,Female,,2,2,,1,1,,I am a pharmacy technician.,,,,,,
12/22/24 19:22,12/22/24 19:31,0,*******,100,549,1,12/22/24 19:31,R_1C8pePE73BeDlkt,*******,*******,*******,*******,*******,*******,anonymous,EN,65778c02cde55736bb830eca,1,1,1,1,1,1,,,,,,,3390,Cal State San Marcos,I am a 20 year old female,1,,1,,0.4,2,1,1,,4,1,1,1,1,0,1,4,1,1,5,6,11,1,1,1,1,4,3,5,1,1,8,6,24,3,5,4,5,5,22,3,4,4,4,3,5,23,6,2,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,4,4,,0.4,0.4,,I am a 20 year old female,,,,,,
12/22/24 19:29,12/22/24 19:35,0,*******,100,355,1,12/22/24 19:35,R_7DTwY4Tiq7Eylz7,*******,*******,*******,*******,*******,*******,anonymous,EN,5e35e5983db03759c2bbbc89,1,1,1,1,1,1,,,,,,,5650,Marshall ,I go jogging every day,1,,1,,1,1,,1,,3,0,1,0,1,1,1,2,2,2,4,6,10,1,1,1,1,4,2,2,1,1,2,1,9,4,3,4,4,4,19,2,4,3,4,3,4,20,6,1,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,3,3,,1,1,,I go jogging every day,,,,,,
12/22/24 19:24,12/22/24 19:36,0,*******,100,731,1,12/22/24 19:36,R_1K390A7LjzXqR12,*******,*******,*******,*******,*******,*******,anonymous,EN,6112cc4597b771b834734fe3,1,1,1,1,1,1,,,,,,,8062,Ohio State,Neurodivergent,1,,1,,0.6,1,,1,,3,4,2,2,2,3,5,3,3,3,18,9,27,3,1,1,1,6,2,2,1,1,1,1,8,4,5,5,5,6,25,5,3,5,5,4,5,27,5,2,Entitative,Middle Eastern/North African,No,Other,leftist,Democratic,Nonbinary,,Female,,3,3,,0.6,0.6,,Neurodivergent,,,,,,
12/22/24 17:26,12/22/24 19:37,0,*******,100,7868,1,12/22/24 19:37,R_39dkQz8y65H0A2w,*******,*******,*******,*******,*******,*******,anonymous,EN,6705ec94aeecb6f7e141ec3e,1,1,1,1,1,1,,,,,,,2952,Full Sail University,I love the beach,1,,1,,0.4,1,,1,,3,1,1,0,0,1,1,4,1,4,4,9,13,1,1,1,1,4,5,5,5,5,5,5,30,1,4,4,5,5,19,3,3,3,3,3,3,18,4,4,Entitative,Black/African,No,Democrat,,Democratic,Woman,,Female,,3,3,,0.4,0.4,,I love the beach,,,,,,
12/22/24 19:28,12/22/24 19:42,0,*******,100,846,1,12/22/24 19:42,R_5DZT09hxzcfSqxk,*******,*******,*******,*******,*******,*******,anonymous,EN,663ea705b761e95caebf67eb,1,1,1,1,1,1,,,,,,,5016,New York University,I am proud to call myself a Latina,1,,1,,1,1,,1,,4,0,0,0,0,0,0,3,3,2,0,8,8,1,1,1,1,4,1,1,1,2,9,1,15,6,5,5,4,2,22,4,3,5,3,4,5,24,7,1,Entitative,Hispanic Non-White,Yes,Democrat,,Democratic,Woman,,Female,,4,4,,1,1,,I am proud to call myself a Latina,,,,,,
12/22/24 19:35,12/22/24 19:44,0,*******,100,528,1,12/22/24 19:44,R_7eLLwLeKiBo1agN,*******,*******,*******,*******,*******,*******,anonymous,EN,66880d1b1866827580ac8f78,1,1,1,1,1,1,,,,,,,7081,Texas A&M,I am a musician,1,,1,,0.2,1,,1,,3,1,1,0,1,2,3,3,2,3,8,8,16,1,1,1,1,4,4,3,1,2,5,5,20,3,5,4,5,5,22,2,2,3,3,1,3,14,2,3,Entitative,Black/African,Yes,Democrat,,Democratic,Woman,,Female,,3,3,,0.2,0.2,,I am a musician,,,,,,
12/22/24 19:36,12/22/24 19:44,0,*******,100,479,1,12/22/24 19:44,R_7GivcaFbFhlQCZC,*******,*******,*******,*******,*******,*******,anonymous,EN,5fa0d1a1e40401160ec4a011,1,1,1,1,1,1,,,,,,,3179,Saint Louis University,I love running.,1,,1,,1,1,,1,,2,0,0,0,0,2,3,3,3,3,5,9,14,1,1,1,1,4,5,2,1,1,7,5,21,3,4,4,4,3,18,2,3,3,2,3,3,16,3,1,Entitative,White/European,No,Democrat,,Democratic,Man,,Male,,2,2,,1,1,,I love running.,,,,,,
12/22/24 19:30,12/22/24 19:44,0,*******,100,815,1,12/22/24 19:44,R_5TBQuhiXczTQF45,*******,*******,*******,*******,*******,*******,anonymous,EN,67623151aa3bf6f6887620f9,1,1,1,1,1,1,,,,,,,5503,CSULB,3 dogs,1,,1,,1,1,,1,,4,2,2,2,2,2,3,3,3,3,13,9,22,1,1,3,1,6,4,4,3,5,5,6,27,7,7,3,4,5,26,3,3,3,3,3,3,18,2,3,Entitative,,Yes,Independent,,Republican,Woman,,Female,,4,4,,1,1,,3 dogs,,,,,,
12/22/24 19:39,12/22/24 19:46,0,*******,100,424,1,12/22/24 19:46,R_63kD3AUPpfj37QV,*******,*******,*******,*******,*******,*******,anonymous,EN,671ed1d155b131560001ebad,1,1,1,1,1,1,,,,,,,8016,Stanford University,I really love working with animals,1,,1,,1,1,,1,,4,1,0,0,0,0,1,3,4,1,2,8,10,2,2,3,1,8,4,4,1,1,6,2,18,2,4,3,5,4,18,2,3,4,2,1,2,14,3,1,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,4,4,,1,1,,I really love working with animals,,,,,,
